,Unnamed: 0,Id,Category,Tweet
136,150,641483234996436992,neutral,"['i', 'cant', 'tell', 'if', 'it', 'is', 'work', 'on', 'my', 'blog', 'i', 'will', 'have', 'to', 'check', 'tomorrow', 'on', 'the', 'comput', 'i', 'wa', 'use', 'my', 'ipad']"
137,151,641493880555347968,positive,"['whi', 'spec', 'noritz', 'we', 'want', 'to', 'know', 'submit', 'a', 'vid', 'befor', 'oct', 'explain', 'whi', 'amp', 'you', 'could', 'win', 'an', 'ipad', 'noritzpro']"
138,152,641501437675986944,neutral,"['i', 'still', 'doubt', 'appl', 'will', 'announc', 'new', 'ipad', 'at', 'tomorrow', 'event', 'appl', 'might', 'dedic', 'most', 'of', 'the', 'keynot', 'on', 'new', 'appl', 'tv']"
139,153,641501884243689472,positive,"['i', 'see', 'i', 'hope', 'it', 'will', 'surviv', 'if', 'not', 'you', 'onli', 'have', 'new', 'when', 'thing', 'break', 'appl', 'may', 'announc', 'a', 'big', 'size', 'ipad', 'tomorrow']"
140,154,641510515974365185,negative,"['ok', 'so', 'i', 'want', 'to', 'cri', 'like', 'my', 'expect', 'deliveri', 'date', 'for', 'my', 'ipad', 'is', 'thursday', 'which', 'is', 'after', 'i', 'leav', 'like', 'thi', 'is', 'the', 'absolut', 'worst']"
141,155,641511906897883136,neutral,"['unit', 'until', 'your', 'postexist', 'bandeau', 'it', 'may', 'be', 'take', 'effect', 'actuari', 'out', 'the', 'ipad', 'onward', 'from', 'desktop', 'verg']"
142,156,641515406319071232,positive,"['appl', 'is', 'expect', 'to', 'unveil', 'iphon', 'an', 'appl', 'tv', 'amp', 'a', 'larger', 'ipad', 'watch', 'the', 'live', 'stream', 'tonight', 'atpm', 'here', 'tech']"
143,157,641524008987566080,neutral,"['should', 'you', 'upgrad', 'from', 'adob', 'cs', 'suit', 'cs', 'came', 'out', 'befor', 'thest', 'ipad', 'mini', 'wa', 'releas', 'in', 'the', 'same', 'month', 'facebook', 'bought', 'instagram']"
144,158,641526339636457472,neutral,"['if', 'appl', 'want', 'to', 'sell', 'me', 'an', 'ipad', 'theyd', 'better', 'announc', 'it', 'tomorrow']"
145,159,641528223457746944,neutral,"['appl', 'to', 'show', 'the', 'iphon', 'updat', 'to', 'the', 'ipad', 'appl', 'tv', 'and', 'other', 'product', 'today']"
146,160,641539550104281088,neutral,"['st', 'u', 'knew', 'dat', 'there', 'wud', 'b', 'a', 'lot', 'of', 'ppl', 'chase', 'after', 'harri', 'so', 'yd', 'u', 'bring', 'ur', 'ipad', 'w', 'u', 'u', 'couldv', 'just', 'use', 'ur', 'phone']"
147,161,641539752177586176,negative,"['andnd', 'it', 'wasnt', 'harri', 'fault', 'that', 'he', 'had', 'ran', 'over', 'your', 'ipad', 'so', 'whyd', 'you', 'ask', 'him', 'to', 'pay', 'for', 'the', 'crack', 'like', 'wtf']"
148,162,641560030945259520,neutral,"['liter', 'anxiou', 'abt', 'the', 'ipad', 'pro', 'announc', 'today', 'you', 'gon', 'na', 'disappoint', 'again', 'appl', 'or', 'is', 'it', 'srsli', 'thend', 'last', 'product', 'ill', 'need', 'from', 'u']"
149,163,641560327159726080,positive,"['if', 'your', 'pupil', 'can', 'use', 'an', 'ipad', 'better', 'than', 'you', 'can', 'then', 'thi', 'cours', 'may', 'well', 'be', 'ideal', 'for', 'you']"
150,165,641565807810617344,neutral,"['st', 'he', 'smash', 'someon', 'phone', 'now', 'ran', 'over', 'an', 'ipad', 'he', 'hate', 'you', 'all']"
151,166,641574514619514880,positive,"['also', 'the', 'ipho', 'plu', 'and', 'the', 'new', 'ipad', 'will', 'be', 'come', 'out', 'tomorrow', 'morn', 'will', 'be', 'check', 'out', 'the', 'highlight']"
152,167,641579580176732160,neutral,"['my', 'memori', 'doesnt', 'have', 'more', 'space', 'so', 'i', 'cant', 'download', 'it', 'but', 'ill', 'tri', 'to', 'download', 'it', 'tomorrow', 'from', 'ipad']"
153,168,641584057386704896,neutral,"['do', 'you', 'think', 'it', 'know', 'that', 'in', 'a', 'coupl', 'of', 'hour', 'it', 'may', 'be', 'one', 'step', 'closer', 'to', 'obsolesc', 'and', 'outpac', 'by', 'a', 'giant', 'ipad', 'at', 'that']"
154,171,641592893841481728,negative,"['paus', 'on', 'thi', 'day', 'of', 'myst', 'year', 'to', 'yell', 'at', 'my', 'ipad', 'becaus', 'pandora', 'refus', 'to', 'play', 'the', 'carpent', 'superstar']"
155,172,641595961068900352,positive,"['giant', 'ipad', 'anyon', 'dont', 'forget', 'to', 'check', 'out', 'the', 'appl', 'event', 'atpm', 'est', 'appl', 'charlott']"
156,173,641597241141129217,neutral,"['just', 'for', 'the', 'hebrew', 'crash', 'cours', 'by', 'friday', 'get', 'surviv', 'phrase', 'for', 'the', 'ipad', 'or', 'mac']"
157,174,641602592401821697,positive,"['ipad', 'pro', 'appl', 'tv', 'expect', 'to', 'take', 'center', 'stage', 'wednesday', 'it', 'that', 'time', 'of', 'the', 'year', 'for', 'five', 'year', 'appl']"
158,175,641603220977131520,neutral,"['top', 'gambl', 'app', 'for', 'the', 'ipad']"
159,176,641604722043039745,positive,"['cant', 'wait', 'to', 'see', 'the', 'ipad', 'plu', 'appl', 'appleev', 'timcook']"
160,177,641608296160448512,neutral,"['the', 'account', 'career', 'fair', 'is', 'thi', 'friday', 'be', 'sure', 'to', 'engag', 'with', 'us', 'by', 'use', 'kubusfairy', 'might', 'win', 'an', 'ipad', 'mini']"
161,178,641610320293695489,positive,"['new', 'iphon', 'ipad', 'pro', 'and', 'appl', 'tv', 'on', 'the', 'way', 'today', 'at', 'am', 'pdt', 'appleev']"
162,179,641618110835888129,neutral,"['i', 'wan', 'na', 'go', 'find', 'the', 'ipad', 'so', 'i', 'can', 'watch', 'video', 'and', 'train', 'muh', 'pokeymanz', 'rip', 'ipod', 'd', 'tomorrow', 'mark', 'two', 'week']"
163,180,641618508028248064,positive,"['is', 'that', 'i', 'am', 'veri', 'excit', 'to', 'share', 'on', 'instagram', 'bring', 'their', 'app', 'to', 'ipad', 'and', 'redesign', 'the', 'iwatch', 'in', 'novemb']"
164,181,641621458293276672,neutral,"['waiti', 'may', 'reconsid', 'my', 'decis', 'to', 'get', 'surfac', 'pro', 'if', 'ipad', 'pro', 'come', 'with', 'a', 'stylu', 'with', 'pressur', 'sensit']"
165,182,641625805508841472,positive,"['castleberryisdth', 'grade', 'ipad', 'deploy', 'go', 'well', 'student', 'are', 'excit']"
166,183,641629037337559040,neutral,"['i', 'cant', 'stop', 'hope', 'the', 'ipad', 'goe', 'flat', 'i', 'got', 'ta', 'work', 'tomorrow', 'go', 'tige', 'go', 'tige', 'go', 'tige', 'go', 'tige', 'go', 'tige']"
167,184,641630235050405888,positive,"['happi', 'appl', 'fanboy', 'day', 'may', 'the', 'ipad', 'be', 'with', 'you']"
168,185,641633293729943552,positive,"['it', 'wa', 'fun', 'to', 'see', 'the', 'excit', 'on', 'theth', 'grader', 'face', 'and', 'some', 'of', 'them', 'seem', 'to', 'be', 'ipad', 'pro', 'alreadi']"
169,186,641634655310086144,positive,"['st', 'gen', 'ipad', 'mini', 'still', 'go', 'strong', 'love', 'that', 'littl', 'guy']"
170,187,641635160526594048,positive,"['look', 'forward', 'to', 'the', 'appleev', 'today', 'it', 'will', 'make', 'for', 'interestingth', 'quarter', 'result', 'w', 'an', 'upgrad', 'to', 'the', 'iphon', 'ipad', 'and', 'appl', 'tv']"
171,188,641638054655082496,neutral,"['doe', 'he', 'mean', 'a', 'tv', 'or', 'a', 'giant', 'ipad']"
172,189,641638185773039618,negative,"['did', 'he', 'just', 'spoil', 'the', 'ipad', 'pro']"
173,190,641639304075329537,positive,"['here', 'come', 'the', 'new', 'appl', 'tv', 'and', 'the', 'ipad', 'pro']"
174,191,641642101936013312,negative,"['whi', 'he', 'flossin', 'an', 'iphoneg', 'origin', 'ipad', 'anth', 'gen', 'macbook', 'like', 'he', 'got', 'money', 'lmao']"
175,192,641646335133790209,positive,"['it', 'the', 'best', 'i', 'cant', 'wait', 'to', 'christen', 'my', 'new', 'patio', 'on', 'septemb', 'with', 'some', 'coffe', 'and', 'redzon', 'on', 'ipad']"
176,193,641649546557304832,positive,"['who', 'is', 'readi', 'for', 'the', 'ipad', 'pro', 'today', 'may', 'be', 'the', 'day']"
177,194,641651311746744320,positive,"['did', 'you', 'know', 'you', 'can', 'split', 'the', 'keyboard', 'on', 'your', 'ipad', 'i', 'didnt', 'here', 'are', 'some', 'ninja', 'trick', 'for', 'the', 'ipad', 'you', 'may']"
178,196,641656919627821057,neutral,"['iphon', 'ipad', 'or', 'ipod', 'touch', 'mac', 'with', 'safari', 'pc', 'with', 'microsoft', 'edg', 'on', 'window', 'appleev']"
179,200,641496447460986880,positive,"['iphon', 'event', 'recap', 'video', 'tonight', 'then', 'transload', 'for', 'mac', 'app', 'review', 'on', 'saturday', 'cool', 'content', 'come', 'up']"
180,201,641497055098114048,positive,"['golf', 'with', 'the', 'dude', 'no', 'work', 'pool', 'day', 'and', 'the', 'new', 'iphon', 'announc', 'tomorrow', 'shall', 'be', 'a', 'good', 'day']"
181,202,641497345381675008,neutral,"['when', 'will', 'the', 'iphon', 'price', 'drop', 'immedi', 'after', 'the', 'septh', 'announc', 'or', 'not', 'and', 'how', 'much', 'will', 'it', 'drop']"
182,203,641497711284518912,positive,"['hour', 'until', 'appl', 'announc', 'the', 'iphon', 'here', 'what', 'to', 'expect']"
183,204,641499690362630144,positive,"['new', 'iphon', 'announc', 'tonight', 'if', 'i', 'dont', 'get', 'one', 'order', 'tomorrow', 'with', 'for', 'my', 'upgrad', 'there', 'will', 'probabl', 'be', 'tear']"
184,206,641501728064466945,positive,"['who', 'is', 'as', 'excit', 'as', 'i', 'am', 'about', 'announc', 'tomorrow', 'i', 'havent', 'had', 'a', 'new', 'iphon', 'sinc', 'the', 'im', 'readi', 'blogchat']"
185,207,641502415192068096,positive,"['the', 'new', 'iphon', 'is', 'announc', 'tomorrow', 'i', 'alreadi', 'want', 'it']"
186,208,641504800488620033,neutral,"['if', 'you', 'bought', 'an', 'iphon', 'today', 'you', 'lost', 'new', 'one', 'get', 'introduc', 'tomorrow', 'dont', 'lose', 'win']"
187,209,641508289814102017,positive,"['the', 'numeraci', 'map', 'just', 'fit', 'into', 'an', 'iphon', 'bring', 'it', 'aliv', 'digit', 'search', 'the', 'appstorest', 'level', 'free']"
188,210,641509708747010048,neutral,"['the', 'new', 'iphon', 'will', 'be', 'announc', 'tonight', 'atam', 'th', 'sept', 'here', 'how', 'to', 'watch', 'it', 'live']"
189,211,641509725226553344,neutral,"['while', 'all', 'eye', 'may', 'be', 'on', 'the', 'new', 'iphon', 'today', 'thi', 'appl', 'product', 'will', 'be', 'the', 'most', 'disrupt']"
190,212,641511919778574337,positive,"['appl', 'is', 'host', 'it', 'annual', 'splash', 'on', 'wednesday', 'to', 'unveil', 'a', 'new', 'version', 'of', 'it', 'best', 'product', 'the', 'iphon', 'africapkenya']"
191,213,641512927225208832,positive,"['im', 'so', 'excit', 'for', 'the', 'new', 'iphon', 'releas', 'tomorrow', 'ya']"
192,214,641515507892400129,neutral,"['appl', 'will', 'be', 'host', 'it', 'next', 'iphon', 'reveal', 'event', 'on', 'septemb', 'atam', 'pst', 'you', 'can', 'watch', 'a', 'live', 'stream', 'of', 'the', 'event', 'at', 'gamespot']"
193,215,641516638630715392,neutral,"['today', 'theth', 'weve', 'got', 'some', 'appl', 'news', 'come', 'i', 'just', 'want', 'to', 'get', 'on', 'with', 'it', 'amp', 'upgrad', 'my', 'iphon']"
194,216,641516726878777344,positive,"['readi', 'for', 'the', 'keynot', 'tomorrow', 'is', 'iphon', 'the', 'right', 'choic', 'for', 'me', 'next', 'time', 'on', 'dragon', 'ball', 'z']"
195,217,641517448831700992,neutral,"['alex', 'gibney', 'explain', 'whi', 'hi', 'steve', 'job', 'documentari', 'may', 'caus', 'you', 'to', 'put', 'down', 'your', 'iphon', 'for', 'good', 'via']"
196,218,641518004707192832,positive,"['start', 'the', 'day', 'listen', 'to', 'new', 'iphon', 'reveal', 'later', 'and', 'the', 'nfl', 'is', 'back', 'tomorrow', 'happi', 'hump', 'day']"
197,220,641519726817071104,neutral,"['today', 'my', 'doctor', 'diagnos', 'me', 'with', 'a', 'repetit', 'strain', 'injuri', 'known', 'as', 'iphon', 'thumb', 'may', 'my', 'social', 'media', 'use', 'be', 'a', 'cautionari', 'tale', 'to', 'all']"
198,221,641521527461163008,positive,"['today', 'septth', 'appl', 'announc', 'detail', 'on', 'how', 'iphon', 'will', 'work', 'with', 'adblock', 'onlineadvertis', 'in', 'the', 'futur']"
199,222,641526144458559488,positive,"['beyond', 'excit', 'for', 'the', 'appl', 'event', 'tomorrow', 'mostli', 'for', 'new', 'appl', 'watch', 'band', 'as', 'ill', 'be', 'tri', 'not', 'to', 'get', 'the', 'new', 'iphon']"
200,223,641529318703697920,positive,"['new', 'iphon', 'it', 'a', 'relegi', 'day']"
201,224,641536674015477760,neutral,"['today', 'iphon', 'event', 'start', 'time', 'where', 'to', 'watch', 'the', 'live', 'blog', 'and', 'how', 'to', 'stream']"
202,225,641537637887508480,neutral,"['hi', 'may', 'i', 'ask', 'what', 'are', 'the', 'requir', 'need', 'for', 'the', 'iphon', 'under', 'plan']"
203,226,641545859285434368,negative,"['if', 'thi', 'new', 'iphon', 'sound', 'like', 'itll', 'suck', 'after', 'tomorrow', 'announc', 'then', 'the', 'joke', 'on', 'me', 'for', 'save', 'up', 'to', 'get', 'it']"
204,227,641550287887470592,neutral,"['trade', 'street', 'iphon', 'chang', 'may', 'be', 'how', 'youll', 'pay', 'appl', 'biggest', 'updat', 'to', 'the', 'iphon', 'may', 'be', 'how', 'most', 'con']"
205,228,641550948389654528,positive,"['i', 'love', 'appl', 'despit', 'the', 'fact', 'that', 'im', 'constantli', 'diss', 'the', 'iphon', 'realli', 'look', 'forward', 'to', 'tomorrow', 'event']"
206,229,641556474221625345,positive,"['iphon', 'everyth', 'you', 'need', 'to', 'know', 'appl', 'event', 'of', 'the', 'year', 'which', 'is', 'be', 'held', 'on', 'septemb', 'ha', 'ma']"
207,231,641561004669829120,positive,"['appl', 'is', 'expect', 'to', 'announc', 'the', 'iphon', 'atpm', 'tomorrow', 'translat', 'at', 'pm', 'tomorrow', 'the', 'internet', 'will', 'lose', 'it', 'shit']"
208,232,641561322929393664,neutral,"['with', 'appl', 'expect', 'to', 'announc', 'detail', 'of', 'a', 'new', 'iphon', 'today', 'the', 'time', 'may', 'be', 'right', 'to', 'sell', 'your', 'old', 'smartphon']"
209,233,641565117146988544,neutral,"['predict', 'i', 'will', 'have', 'a', 'statu', 'say', 'that', 'ill', 'be', 'buy', 'the', 'new', 'iphon', 'by', 'tomorrow', 'morn', 'ive', 'done', 'that']"
210,235,641565597185232897,neutral,"['like', 'what', 'els', 'can', 'they', 'offer', 'honestli', 'i', 'may', 'just', 'get', 'anoth', 'iphon', 'becaus', 'im', 'use', 'to', 'the', 'os']"
211,236,641566462407274496,negative,"['i', 'drop', 'my', 'iphon', 'in', 'the', 'beer', 'cooler', 'on', 'the', 'beach', 'yesterday', 'so', 'i', 'got', 'ta', 'get', 'a', 'new', 'one', 'tomorrow']"
212,237,641567750842937344,positive,"['christma', 'in', 'septemb', 'appl', 'keynot', 'on', 'the', 'upcom', 'iphon', 'is', 'today', 'atam', 'pacif']"
213,238,641568990779670528,positive,"['all', 'the', 'latest', 'sheffield', 'wednesday', 'news', 'on', 'iphon', 'and', 'ipad', 'swfc']"
214,239,641572751099174912,positive,"['analyst', 'suggest', 'thi', 'may', 'be', 'the', 'last', 'big', 'iphon', 'launch', 'with', 'via', 'appleev']"
215,240,641578941031911428,positive,"['tech', 'tuesday', 'appl', 'launch', 'new', 'iphon', 'with', 'forc', 'touch', 'newiphon']"
216,241,641581532709285889,positive,"['i', 'cant', 'wait', 'i', 'need', 'a', 'new', 'phone', 'and', 'sinc', 'samsung', 'ha', 'abandon', 'the', 'uk', 'market', 'ill', 'be', 'order', 'an', 'iphon', 'thi', 'friday']"
217,242,641581548349865984,positive,"['if', 'appl', 'is', 'upgrad', 'the', 'camera', 'on', 'the', 'iphon', 'model', 'i', 'serious', 'may', 'upgradeamp', 'my', 'phone', 'isnt', 'evenyr', 'old', 'yet', 'photographyproblem']"
218,243,641584856976203776,positive,"['in', 'wednesday', 'firstft', 'long', 'reign', 'the', 'queen', 'iphon', 'unveil', 'and', 'more', 'sign', 'up', 'at']"
219,244,641586267306786816,positive,"['it', 'gon', 'na', 'at', 'least', 'be', 'a', 'new', 'iphon', 'event', 'it', 'that', 'time', 'of', 'year', 'ago', 'the', 'next', 'iphon', 'come', 'out', 'onor', 'around', 'septth']"
220,245,641586648472489986,positive,"['will', 'i', 'be', 'get', 'a', 'new', 'iphon', 'thi', 'year', 'no', 'but', 'my', 'two', 'older', 'kid', 'will', 'so', 'im', 'kind', 'of', 'curiou', 'about', 'today']"
221,246,641589045643055104,positive,"['so', 'yeah', 'back', 'to', 'the', 'ievent', 'today', 'if', 'appl', 'doesnt', 'do', 'lowcost', 'iphonec', 'replac', 'model', 'akac', 'then', 'we', 'may', 'see', 'peak', 'iphon', 'within', 'mo']"
222,247,641589992238776320,positive,"['uniqu', 'mark', 'pattern', 'made', 'by', 'the', 'oil', 'of', 'the', 'fingertip', 'on', 'the', 'glass', 'of', 'the', 'iphon', 'screen', 'when', 'use', 'differ', 'app']"
223,248,641595717358895105,positive,"['swanag', 'an', 'appl', 'iphon', 'ha', 'been', 'hand', 'in', 'swanag', 'town', 'hall', 'offic', 'pleas', 'come', 'in', 'and', 'speak', 'to', 'us', 'if', 'you', 'think', 'it', 'may', 'be', 'your']"
224,249,641595844009988097,positive,"['busi', 'insid', 'rumour', 'siri', 'may', 'alway', 'be', 'readi', 'to', 'respond', 'to', 'your', 'voic', 'on', 'the', 'next', 'iphon', 'aapl', 'appl', 't']"
225,250,641596405027610624,positive,"['i', 'realli', 'hope', 'appl', 'weigh', 'a', 'cup', 'of', 'nut', 'on', 'the', 'iphon', 'th', 'gener', 'iphon']"
226,251,641599013511393281,neutral,"['ithink', 'they', 'may', 'introduc', 'the', 'iphon', 'but', 'my', 'cuzzo', 'said', 'the', 'applewatch', 'red', 'and', 'new', 'macbook', 'size']"
227,252,641599954277007360,positive,"['thi', 'thest', 'year', 'ive', 'not', 'been', 'to', 'excit', 'about', 'the', 'new', 'iphon', 'announc', 'but', 'im', 'stoke', 'for', 'the', 'new', 'appl', 'tv', 'amp', 'their', 'stream', 'servic']"
228,253,641600528544235521,positive,"['would', 'you', 'pleas', 'let', 'us', 'know', 'when', 'the', 'iphon', 'will', 'be', 'avail', 'for', 'purchas', 'hope', 'befor', 'theth', 'of', 'septemb', 'thank']"
229,254,641600624115777537,positive,"['the', 'new', 'iphon', 'is', 'expect', 'to', 'be', 'unveil', 'today', 'atpm', 'as', 'well', 'as', 'a', 'potenti', 'appl', 'tv', 'watch', 'it', 'here', 'appleev']"
230,255,641602192579936257,positive,"['so', 'iphoneth', 'gener', 'ha', 'model', 'plu', 'and', 'if', 'i', 'can', 'wait', 'it', 'out', 'ill', 'get', 'the']"
231,256,641602240214601728,negative,"['seat', 'for', 'an', 'appl', 'product', 'announc', 'iphon', 'is', 'just', 'upgrad', 'applesiri', 'tv', 'may', 'be', 'big', 'i', 'wonder', 'who', 'play', 'taytay', 'billi', 'j']"
232,257,641605619024269312,negative,"['crack', 'myst', 'iphon', 'ever', 'and', 'im', 'so', 'piss', 'anyon', 'know', 'where', 'i', 'can', 'get', 'it', 'fix', 'asap', 'besid', 'appl']"
233,258,641606659454832640,positive,"['cant', 'wait', 'to', 'see', 'the', 'new', 'iphon', 'tomorrow', 'and', 'final', 'can', 'updat', 'my', 'appl', 'watch', 'to', 'os']"
234,259,641610166010425344,neutral,"['i', 'truth', 'like', 'my', 'galaxi', 'better', 'as', 'a', 'phone', 'experi', 'but', 'the', 'gameapp', 'market', 'is', 'better', 'on', 'iphon']"
235,261,641614713055485953,neutral,"['my', 'iphon', 'want', 'to', 'break', 'well', 'it', 'about', 'time', 'isnt', 'appl', 'event', 'tomorrow']"
236,262,641615165260038145,neutral,"['no', 'itll', 'launch', 'with', 'the', 'new', 'iphon', 'on', 'next', 'friday', 'not', 'even', 'come', 'friday', 'becaus', 'preorder']"
237,263,641616278424125440,positive,"['i', 'expect', 'to', 'see', 'news', 'about', 'agb', 'iphon', 'when', 'i', 'wake', 'up', 'tomorrow']"
238,264,641617111589089281,neutral,"['some', 'folk', 'wait', 'for', 'next', 'appl', 'launch', 'just', 'so', 'they', 'can', 'buy', 'the', 'new', 'iphon', 'and', 'some', 'wait', 'just', 'to', 'buy', 'and', 'hand', 'two', 'gen', 'old', 'cheaper', 'model']"
239,265,641621345617465344,neutral,"['thi', 'year', 'old', 'on', 'the', 'bu', 'tryina', 'convinc', 'me', 'he', 'got', 'an', 'iphon', 'plu', 'and', 'im', 'sat', 'here', 'like']"
240,266,641625811699679233,neutral,"['come', 'and', 'get', 'a', 'free', 'copi', 'tomorrow', 'thursday', 'at', 'wilcox', 'and', 'st', 'georg', 'sorri', 'cant', 'fit', 'it', 'in', 'the', 'iphon']"
241,267,641625882117869568,positive,"['the', 'iphon', 'the', 'greatest', 'thing', 'to', 'ever', 'exist', 'sinc', 'the', 'iphon', 'crowd', 'goe', 'wild']"
242,269,641628508532396032,positive,"['it', 'your', 'last', 'chanc', 'to', 'take', 'advantag', 'of', 'gazel', 'best', 'price', 'guarante', 'on', 'iphon', 'tradein']"
243,272,641633097142960128,positive,"['definit', 'watch', 'the', 'iphon', 'event', 'today', 'to', 'see', 'what', 'ill', 'be', 'upgrad', 'to', 'in', 'februari']"
244,273,641635084290781184,neutral,"['tomorrow', 'is', 'the', 'day', 'when', 'rumour', 'about', 'the', 'new', 'iphon', 'day', 'after', 'is', 'the', 'day', 'when', 'rumour', 'about', 'the', 'next', 'iphon', 'will', 'start', 'wait', 'for', 'that']"
