,Id,Category,Tweet
325,640354999592202241,positive,BTW is the guy who gave me an iPod last year on which my son st set me up on Twitter Myst tweet was
326,640369649994047488,neutral,In my emotions today ab the boys break turn on myD iPod folder and thest song was Back for You Is that a sign
328,640521546616963072,positive,off on holiday tomorrow downloading apps for ipod for the plane anyone know any good free ones
329,640549518635859968,positive,I still have my original newfangled iPod Maybe Ill bring it to the game on Monday
330,640560722762723328,positive,I may have a playlist on my iPod devoted entirely to songs about trains I may also be a total geek
332,640574973904560132,neutral,Mom tells me to not spend so much time on my iPod but when I ask her to take me tond amp Charles to buy me books she says nowut
333,640580533551005696,neutral,IPod Accessories TsirTech Piece iPod classic Accessory Bundle compatible with iPod ClassicGB and Newth 
334,640593077682479105,neutral,I miss my kitty he used to chase the sun reflection of my ipod on the wall
335,640599118067306497,neutral,I found my old ipod classic from theth grade the songs on it oh my god
336,640599764405518337,positive,Hey please RT running GNR on Sunday anyone got suggestions for good running songs  Need to update the iPod
337,640616956333301761,positive,Finally gonna buy my own camera tomorrow  Im so excited Ill be able to take pictures with something else than my old ipod
338,640682168612691969,neutral,If you found a set of headphones amp an iPod on Saturday by in Terminal C please turn them in Reward offered american
340,640693999599263744,positive,Loading some sick new music onto my iPod for the BillikenK tomorrow
341,640726703682232320,neutral,Apple AGBth Generation iPod with Video iPod Only Blackth Gen READ 
342,640779619961032704,negative,st day back at work after a terrible week off and Ive forgotten my ipod security pass and lunch mondaydaze cancelmonday
343,640807635999162368,neutral,My boys amp just came on shuffle on my iPod and now I MISS MULLED WINE NIGHTS AND THETH FOLD AND THEM
344,640823895101075456,positive,Dont forget to collect the bills and win free ipod nanoth generation amp CK vouchers of total bills  we 
345,640826715271331841,neutral,nice smallzy retweeted me during the wild premier on thursday and i dropped my ipod whoops
346,640869582270541824,positive,Sitting in my office window open sun shining in listening to my ipod wondering exactly what the catch is with this job
347,640886165680353284,negative,Does anyone know how to get around a disabledth gen ipod WITHOUT putting it into recovery mode
348,640903505318912001,negative,ipod iPod nano may be the worst ATM skimmer ever created  Just when you thought the click wheel iPODNANO
349,640910296215785472,neutral,i have ath generation ipod and i cant download any new apps or update anything so i pretty much just use it for musicsnapchat
350,640936922509115392,positive, gud thing about losing my phone is that it made me use my iPod which has all the songs I used listen to inrd year
351,640971194188058624,neutral,When I do auto time on my iPod it thinks it January
352,640996824791318528,positive,I drenched the old iPod nano th gen in isopropanol and it actually worked The screen will never look the same but totally worth it
353,641010201567608832,negative,Cant believe I left my charger at Tias I have just under until tomorrow so in living on my IPod You can only contact me via Twitter
354,641028933249449984,positive,Found my old iPod from liketh grade and am now realizing I listened to some hood tunes for just a kid
357,641074986736832512,neutral,I wish I still had my iPod from ages ago I had much better taste in music in theth grade
358,641078207660314624,negative,tbt when i got my ipod stolen inth grade and i was only upset bc i thought whoever stole it was gonna leak the lesbian porn i had on it
359,641080821785468928,neutral,if anyone tries to textimessage me on my IPod just letting you know that i cant reply till thursday
362,641186129459478528,positive,Im not taking my iPod to school tomorrow because I want to have a battery when I go to my concert
363,641200877840302080,negative,Mys is out of data till theth and cant connect to wifi anymore I have an iPod now
365,641254843068379136,negative,just synced saturdays live set on my ipod time to pick up fragments of my memories together and cry on the train
366,641267093850169344,neutral,Radio Free Ted my car iPod plays the Moody Blues   I tell it that no its Tuesday am  Afternoon is in another hour
367,641303592280788992,positive, Thats why my ProgIndieHeavy Rockfilled iPod has One Directionsrd andth albums on it I am Not kidding
368,641330644937768960,negative,yall i got my ipod taken inrd period because i forgot to turn my volume down and i got a notif about army selca day
369,641331037419741185,neutral,I need a new iPod Ive had the same one since liketh grade
370,641353164185169920,positive,I used to absolutely love the music to Silent Hill Even had it on my ipod 
371,641374584860725248,positive,i went through my old iPod nano and I still listen to the same music I did inth gradechili peppers green day the killers blink omfg
372,641383335672086528,positive,Found an ancient ipod nano I may have to keep it
373,641397116254978049,positive,Gonna try to run laps tomorrow atleast it should be easy I just cant talk to ppl Just gotta listen to my iPod and keep runnin
374,641397573748703232,positive,st song on the iPod upon leaving GB is Good Life by One Republic amp upon leaving an amazing weekend w amp her fam it truly is
375,641402954591793152,neutral,will the iPodth generation have a rear camera for thegb version Because theth gen didnt
376,641405886662078464,neutral,IPod Apple iPod touch GB nd Generationwith iPhone OS Software Installed OLD MODEL 
377,641407041463054336,negative,Also my fucking iPod got stolen at snipes amp the only thing I cant let go of is the music Take thest gen iPod just want my Jamz back
378,641434643842101248,negative,idk I just wanted to make convo since my phone is kinda ruined because pool and Im using like ard generation iPod lol so
379,641451668639477764,positive,miss you tay I was just looking thru my ipod amp I have vids of you singing back in SAT prep lol
380,641463761384026112,neutral,my ipod died  Ill text when i get a charger tomorrow  Unless you wanna text an android user
381,641493187073196032,neutral,My first Ipod was ard Gen everyone else had iPhones at the time
382,641499591511310336,negative,Sometimes youre just better off dead theres a gun in your hand thats pointing to your head Wednesdays iPod selection
383,641500120874283008,positive,I have loads to tell you guys that will make yall super proud but Im using my iPod now and its super laggy so Ill tell later or tomorrow
384,641514443541643264,neutral,I need that iPod that Noah left at your house could you DM me when your mom or Kevin is home tomorrow so I can come get it
385,641542622977335296,neutral,oh I saidth generation of the iPod nano no reply still
386,641602768491311104,negative,havent listened all morning WED is an IPod day besides dont want to hear about Astros choke job
387,641667385640923136,neutral,I may need to get TweetBot for my iPod just for the mute function
388,641675991828594689,neutral,Wrong The original iPod unveiling when Stevo pulled it out of his pocket at the end is my favourite  
389,624612349505187841,negative,Another nail in the coffin to Jayz failure Tidal as Cash Money sues for m over Lil Wankers album 
390,624619078720684032,positive,FF  not just for the drinks but for JayZs problems problems that we may just ponder about at some point in our lives
391,624634999355113472,positive,Sitting at a curb staring at the White House Listening to jayzthats a fine Friday
